Temperature,Ice_Cream_Sales
1.4754778941813118,439.9188739707339
24.382573359195874,324.3414766786822
20.10716092915446,
2.059150049999574,311.7526556236686
11.145858569464458,65.64398600241212
36.33063543866615,154.84585555259457
9.582475626678896,100.89747412622846
5.795794883648924,454.41324885843113
19.57811041110252,380.20003364374134
39.42601816442403,338.19918445500304
9.682210860460017,150.48315981581084
26.885421896235144,92.02238602510675
30.4647846131487,378.2255439944559
9.505501759695987,237.07897293953982
,112.89477607531457
14.711325308770128,308.31098908263755
25.292233223743178,20.166926069225987
25.34118843043579,163.08512706412677
,234.27849729556732
3.611590802176332,
33.41209982356952,492.32723879541976
12.831202598869433,104.54868229480712
7.460740415994169,
1.6310056621905566,101.7674369434482
23.635717727529673,384.5305665798621
27.1025744736913,212.75282963592142
0.6635131571142461,
20.48372233197124,10.504578493180372
9.059831007917518,17.215654286657276
25.806911616377995,
6.974657160199658,408.32762160081177
27.63750952409864,442.61943935378264
15.469413852021496,43.35328379782011
37.46919954946938,269.1815510505114
5.50083776583973,456.61484313963524
13.64265404201034,193.9863771989432
4.538940849623563,
36.98774473114251,66.8478271997181
35.09357413523924,
10.317665108606224,375.71165876565135
26.39936184136716,470.66719639345087
,338.30861677625325
22.208032463978494,181.7019659997135
21.18602313424026,469.0905862623612
,137.78338815458923
3.7241107122359685,166.08626103086627
35.88863031813307,
36.016722286533216,382.65814976269314
25.32405829093072,464.70174192457694
13.561191641948028,102.40120452810476
,398.999017609612
29.038227154809576,
35.884410398103086,31.897278126798934
35.48345697060469,193.61157060510348
31.195021834304953,
25.68126584617151,152.2452121770152
3.3655985998019533,491.4734397773504
6.465148563784551,321.38870673996394
35.94216754108317,358.8380788967498
24.257162386383598,488.30881865750456
0.3678820646651859,
4.058861714641284,400.92008422640293
26.54007076432223,217.26548165224767
0.20246335384874747,434.7668359074899
6.432322056699946,90.3287706556516
21.949351574663446,
27.67580790770773,109.38585420543984
26.078450380104023,163.11025349046577
8.970772378422392,378.09611705339023
28.487168853901434,196.87757078270334
9.489963499872003,304.1056883832233
13.015987926370709,222.28675053471426
29.859656204720967,371.1849685448909
25.98531596188859,114.16562618430542
33.96893641976712,29.228993618438505
26.304515692013734,149.9646987365331
22.732344133418863,
3.746990713123699,84.01002609633929
14.708632122377342,177.39864482819434
10.608094707269018,199.99150914678427
9.759585735163343,28.695921844136773
38.920422190097824,291.6536240921023
15.723908986670416,442.17171398564375
35.681862207084535,75.8714564765262
25.245545039890516,298.904006700757
31.792452141665937,332.36960245542315
20.105483724207684,209.66734020964418
23.076155385054363,350.548793682135
19.700707752754557,205.365771745506
7.80971951192178,252.31864398871744
28.898084610460213,3.67652227721349
11.230894497634232,345.8600570673444
0.9726386572581536,330.6713394723622
25.818891836286713,19.20043866317228
7.084427176281958,184.12505369756656
37.61834337411657,489.5159203958337
38.157143080103495,210.3682812843084
36.59457560881794,250.97270256592086
14.806348010217775,454.96507907985927
0.6182646611546971,358.6309379328782
37.132742503509014,291.0350655621118
17.127365932692573,
38.666192761746785,
38.54479908357011,
34.120378218694405,237.5541824659177
11.777955682783428,193.0254678259179
,483.3530700092303
34.045466860674274,
12.676880206251106,41.61153310403615
6.7797098674436995,431.47981165650924
22.272050498334007,240.27997041813404
37.44619096643124,34.37695321124373
27.84119186699892,274.8586275816555
22.802446803574597,208.58213948785104
3.8870597508307414,438.8747024313124
24.60028906796679,101.99730180469369
39.60215400417053,413.2323047460915
,278.84434559272637
20.73318609454947,27.305151606734523
35.094922877118215,485.92265066274234
29.630744710168177,256.30762205159994
27.88062963981072,145.43842711579126
28.09936335948437,234.70342099462903
14.379646048790207,428.9288917587445
11.743673770579734,152.45156219253175
32.374446219140545,96.33819824335016
32.404535787167234,64.53562346544072
34.68289274320415,148.92969919510563
,390.02404352002173
20.453695954437514,235.81318259763086
20.060651787487984,113.74080184676998
31.931807158671006,83.09249980487459
25.998557231110606,166.36473825518954
,469.96218644285443
31.83170677744404,171.5133562950122
35.60021367270265,
13.519806274061432,242.61522788267808
15.02331810559776,
,445.5700458967547
23.13120563984696,230.17768656741345
1.4376909518696834,
18.623920725298404,
21.705785388303063,
,
23.63333042276043,360.2283707313781
,140.912501647736
1.4939275499685767,92.15069847504952
32.904022426386334,19.680939909864748
14.407625656450517,10.923355993100902
5.082420506075391,387.24280155989544
,67.216713684775
30.799742123944434,233.86030798557545
,302.9484075897415
24.91561903276001,214.17590028442314
3.41389859975072,13.553326168116552
,391.7507512939544
21.25418526272592,5.256612270826744
21.62540486440426,380.944947188742
25.497196059928264,446.65224689406136
29.04365334890646,216.41996052858613
39.03408317850138,267.77123654889914
20.65201393204781,238.49169630882687
12.918258917649839,194.6043093117194
31.807447790748146,443.7122676851801
10.833290050482969,446.96675533499524
17.558856828225444,167.90818232076725
3.1382552536906383,307.534877007349
1.0140297366183004,463.45378107293203
,481.0292494706758
33.439204820488236,254.47952021102378
,226.41240264216339
16.358117776570793,139.3471579642629
6.931772802833831,479.435936595205
6.257481706843442,
10.009715926583812,289.9147880238625
21.969066588244818,141.27513375931943
,139.5041451738983
,202.48429368809423
11.197355877837714,499.3964679078273
38.19461122652776,27.483153419911034
29.51587666783074,289.2709091017657
,41.286079017638585
24.46882984937409,77.26041499525948
16.784002497111597,219.78147088644934
9.909239580046298,255.23006567322065
14.238907146050463,129.396204182262
30.313844418574764,158.2285654372081
0.5757395451902347,43.48351012796653
4.642905620276649,151.60989192212526
1.84010568087011,483.27921969027204
1.6291520927588055,472.35369083624084
,167.4391450684925
,
18.96695316349301,454.79769555547216
3.913366426040059,3.0919113204483373
19.664635004673293,405.3417851687959
18.938870831222626,474.1847763944595
,
17.35406596951892,80.72384301646052
,480.3731513856777
24.63400392208866,268.77007182017314
25.40374603470575,7.098317235861851
1.8121603908817807,
14.984504585058849,224.97183713442982
25.034396628569453,346.45445551238384
,366.58018906839976
,497.71075646272806
26.3477452647578,
6.517377083257188,269.1100509342376
2.8227498960171937,266.6617739298025
25.696771128252625,202.82262972361875
1.0604524216648725,84.5809469212101
23.43102325093853,488.7282815919213
37.6092096569983,426.658593333293
23.01896711503516,249.1665141471186
15.526797048260876,301.6227113420149
25.731528737694127,113.63052677983116
18.330115619660667,
21.8246715726374,347.4850665607379
37.658592351061,257.5835141932944
15.44410551203097,495.14258529247064
38.44762255295657,
36.21402567824255,185.4868562960845
7.831645391571858,386.0760138079191
2.774452035006618,85.23125579082102
4.031120055097066,192.25790685313328
0.7288730260619891,173.47947518879292
3.777718430237136,215.90354755388864
27.320270936654275,390.88991296436313
2.8475459384091595,242.08651608170373
12.759025211750451,397.0072251329814
33.79501243877818,288.24445156993295
0.9308774294330346,171.03471732877767
32.578739303557434,404.9893718417362
,119.14483527654579
4.72659310486625,112.19148989989775
27.869486614566025,252.2514620274179
25.15771387119536,130.42462298104445
35.09888054108212,4.54351747560816
29.40284175215543,324.14876364940073
32.13923721539394,255.546910736199
11.28138290285226,222.7589072465806
7.097581751188913,483.48425730915767
30.024590065634335,285.59959198145685
32.27338957069056,431.71578889469225
39.620205680026935,69.72511810258008
16.50470707645706,284.60323156471384
14.880723431711328,433.9898133654514
31.056518429679873,291.552878639949
13.632141610120714,359.00708906350076
37.23029302414259,186.02178390610368
34.336510073720476,46.22475851853331
17.159761095000732,228.95014756353572
30.034842711659895,197.23969541942876
30.181714963387293,433.53009118947364
4.124954753437304,121.99765117623612
36.102116267182666,
20.210094897914285,479.06905990224806
33.058298644309666,
12.80198404122447,174.02597773866023
35.82092913984802,447.7778704369425
15.568067149366524,483.31111044805374
0.4335060592119344,221.719551418022
36.21527905677055,160.4985228204489
,263.047006625771
12.772545503616595,343.8846031828674
38.0024786820322,136.7372576874899
38.024285877502244,
22.937515524931445,25.828678557320515
25.27348848679197,24.64724638220822
17.93782087913279,193.1438525727726
,176.7365960303603
13.146581814796638,157.81660768357614
26.900738243081538,245.509881334455
,160.36679115578562
31.66316174903394,96.12895923404596
31.584725711782156,154.73477454430045
3.6482441219476147,487.45213640511747
,
,222.35638842916788
21.98115529294942,288.27249497557
17.66122005493508,491.6703842071133
35.50816731033199,120.80063821788151
14.036600502083147,340.6410552662169
4.6826806571042345,357.99234677086207
5.719667282113434,303.66220839653295
30.46042526869889,44.28916981832204
,338.43613791378823
4.04490704491161,32.04735551808774
3.3642722445998974,298.0713247749485
28.038765258364798,369.79058861087134
2.910520254567741,105.4849453099752
32.87440237161425,420.81100377138705
28.24968908625985,15.176902766502131
3.2539512256759906,421.90643182915306
3.3935085634076767,230.16452532138254
39.465583140047016,108.79396996582224
14.970831830244812,66.889072496984
14.825685882675636,476.6535837911863
32.5119826903001,36.33279379057836
37.88994309535435,99.54670996796283
39.44004255291483,173.911173716523
30.135127410357665,
15.050383421236631,272.4005426380492
3.3400286679467506,62.821746206156995
31.08587663709747,144.8639918691073
22.3361699894322,119.37588554301203
16.968880369879052,106.77142724517068
36.25417540378944,205.57216823999352
4.447899292246054,352.0157262958285
19.705004171634364,108.72646610861797
0.45414579069676275,183.3394398514907
,195.45871342058112
2.252131027273494,488.2282647177051
4.752716650722877,477.33317843953444
4.701049871084195,400.06879137603795
25.968412084642544,120.82946040959258
29.841795170616933,34.01865704583484
23.334750603886384,158.45206886031238
38.486901938981674,133.39727471691543
14.994823180948163,252.96290007319695
11.42848345127443,388.86395503389656
,429.161469439429
8.943833540778105,422.4320427052543
38.52890157762445,
0.48617898759265366,343.61717173034145
,156.41709876211002
1.7263964780230445,30.452771617591356
35.645724547922846,350.78263280147115
21.108044363451995,4.913776284893922
39.718591844772014,204.59129372924428
2.9518625894159545,
22.15417137605283,346.68876925942624
38.77210142476396,383.12273638018945
20.923913766805953,152.0473179856419
25.1759455254105,405.8135072224268
27.829947559384685,146.95838025246687
18.18164259071093,223.1631799932806
25.102323203362538,363.509263507067
23.37257247692401,346.4601146123943
36.04632041963956,
1.8178552136583148,112.58051210796593
11.238527583689212,
38.01645936306235,304.8409541378887
35.61055135563665,457.54922724501495
18.22627011142852,78.18107082243753
24.80530391206147,375.8990817934665
11.095247319245306,284.1343081343842
7.524846388950452,
18.547936197599284,237.21745707358704
14.134089121042113,166.8882985348989
23.346244474034883,
3.1093854785993935,444.5003054073329
38.97579230664666,284.652492206101
,315.861209163292
27.926468560789807,259.3739235573547
21.443854653764816,
12.38110465145311,116.42927843804712
32.551800788277944,
27.389246902155172,
6.504677573795652,
36.4370873797537,252.06642095921916
32.90148971692676,161.40489672392516
37.99199653167696,129.05382158670736
29.0287803355344,231.9927087201904
24.536607837431596,66.64212904108658
16.729721451624755,463.87286653770366
,433.8510489596195
,353.8102928702677
1.8087468042475763,53.106913794228106
1.0546789798900802,387.93862723484654
15.058534675121983,
32.422133231273314,383.8823088571688
39.49104517259778,
6.016675644141127,321.9539785338824
23.765228614085405,
15.235634265240861,288.67670060983386
38.79657591258413,323.2036876140445
33.684756925428346,229.1817397131531
33.533148188445516,264.3536599420263
18.74772639179881,17.18842917586261
16.592780093506608,319.4815109866423
10.93628287722825,40.7236064455796
2.2550198660370846,217.50729717011168
34.588895050202126,146.3275488337039
32.516040365203104,272.71397510585655
39.98870693144522,66.70816776160355
39.86547348295622,345.8217009866591
22.217268224105098,397.5057684642352
,81.67722487157825
37.79062919529712,52.15654367594108
33.98589562709646,72.75774139367958
9.893924069727905,438.5637809492509
18.02176541240374,264.09463087817807
5.166376606059799,233.63049800375128
38.16204109034889,53.35590955117714
24.246985378035202,324.7780033784809
9.14571222013851,433.99979594754495
26.86802737623427,414.0929346617265
,313.0273544904006
14.326508721313619,37.63935832583682
4.542303687985161,56.198513588006485
26.862927823711985,24.65449355491234
20.812308036151734,128.73960824623464
30.892735669425573,67.83073358018888
20.806540044479735,130.02402012621695
34.0872600127416,192.52902785948083
22.076273550979423,471.49139203556786
22.43751886141545,305.18802989084605
35.0661441063338,417.48689284148116
16.139314648495883,355.17575035616613
5.360609138025629,56.251565263315875
1.151307052533559,367.9602031869744
30.20549022694476,137.54944077956222
24.812382054138588,319.5539234973532
28.163190723968942,170.48098682149427
8.518566460356428,498.83613163232957
5.4548590234707905,131.7757397483889
0.5817866267152771,139.56523538713483
14.023502352263879,465.33612778119914
23.596707474185322,12.322202318161334
15.689761803989292,348.34449393659844
17.498996880949164,362.66319536793907
36.166347779749934,418.18928870519966
13.930218680932015,487.2196553192377
20.559579566392433,487.8009595783262
,32.63837878323195
15.861711292850806,410.91966137645124
24.88346800911494,323.15496682869065
34.49454834986981,323.6710671865456
37.98082494630569,64.1749633073474
5.8829392371615175,325.0935832228267
37.06350500645978,491.2412903006239
19.684651723181528,455.90928476972346
10.329775531958333,219.56533040242527
18.36543024953045,19.97398664304717
39.201303011419085,181.1467450001024
19.704723759714785,413.1951558002776
13.150064411500328,350.74955073258303
25.33603417266903,229.6718277969782
9.605824751127724,27.55076757941555
3.0345331243465568,213.4473639116513
5.155188876425969,234.51246985894176
5.121833558310898,464.27776644706796
,320.54305179107973
5.553086905976405,155.82645832732445
25.634989792128586,262.6591322253607
7.275203375965793,
,486.2841178248684
35.87153639624047,180.029950965363
18.958465610514892,238.9336774565679
26.702309540841085,177.6419871184613
6.8927948480651935,341.2558650581001
7.691560752346831,331.11607916479653
1.6347446506591545,357.6611552645678
6.757402522886582,134.07161480596042
11.143613561278345,
7.080419371069873,62.62561554810397
3.5481013502822245,
4.825434844024032,19.898563667826274
18.43115072130903,298.84116776172954
,434.84794242581694
14.570794441923018,445.4160741448168
20.136690834194276,224.51888018498084
27.615793145174614,229.65184410653688
1.5724855936439575,38.484591504008684
31.976415956361706,335.38251272151786
25.11601557963631,410.62971018642276
3.2703612779548763,122.32752730235651
34.94314496427109,210.65044081668233
36.83489602127253,419.41966838263517
2.44311839419455,438.560233831144
11.075105925888149,121.58999013211297
32.24805119172245,275.2853172706821
29.930387615346334,96.24657531791352
7.380840774255093,50.93938206977827
8.373972933468412,455.56025069597877
14.81888411165528,410.25375211605456
19.380919407640853,380.0174509015869
24.730190861211838,24.383159406570208
14.756545582790896,421.86439635512875
18.501388645325918,
29.89883752535026,171.19756164792983
1.467328115623916,273.23818051268825
10.09747777376083,45.67662136177791
28.533983435382098,
35.808273507487975,291.2175384441479
20.467097684626644,93.29504843658376
21.284539410612627,94.1160998845228
4.286880453591042,92.12432578633711
17.896494672938186,28.501193775966993
,293.8992246858424
9.698820145389186,420.17408879425403
10.769729237975238,8.7491069936943
15.091366524184906,24.502322485636775
0.8028479111090547,
12.883166623327131,409.74784269302614
8.457920279861785,163.36944528431678
,174.8071994038611
4.790485272770049,298.17324874838795
35.6210912295958,137.1064445620735
23.743698142161946,13.304183038842066
,367.614259050798
31.566849544293532,312.82495647072653
19.93768795716229,
3.4768115234969477,370.8420644959116
21.484261672741912,337.6154187810188
23.473644720835164,
29.8175789673732,
17.266381849187177,63.0550708393125
5.10321211182255,64.92850670894052
11.351036231948978,338.0978731782696
14.523291855945404,429.3000534912491
25.83668965326405,481.3662919305695
22.831132186756477,314.1735587747222
14.24386903591385,92.05066168047848
39.460609951719185,52.825172724465354
24.230992774275485,406.4254857683789
9.48907166943978,289.37823817999964
4.07129890481615,309.14251050685994
,390.73104437735464
9.838309135380324,351.6386138662258
6.427254930382227,417.22912642804835
7.4626809620522305,28.106952729939238
11.403806747753883,373.7603183732524
6.934943811790193,425.4263786610477
,143.06752122915717
3.2093498264656883,320.22363699662645
20.980455582810187,157.08103191848605
16.41587307958646,478.985533241227
39.29514467634426,16.71178621775188
4.481556086722094,289.8964219164775
15.914223961829666,83.25177352475754
38.77881733101476,356.1101025885793
34.62028503575921,87.94514170933104
,
10.316113081797592,247.18540552287905
6.835503495602633,457.41747499843905
26.74572879697724,105.85718607398542
37.17503956510343,72.12001055905176
22.270515720557192,
22.864507578795994,250.3097661669655
11.199163746411367,455.8925561908857
30.779717327677474,73.30727857992115
7.481749942300935,322.9639465115197
12.947169456169746,116.43957307590752
17.017457544656672,78.38021432581965
20.3044151473782,341.7147075786353
9.69638929660321,296.8423099543666
4.593472989568141,377.4137291811656
24.424801697665302,154.73128822309118
11.54522212961023,223.98582819109498
23.24952885690449,202.73583816520923
6.1745086109680924,492.0447319832571
,146.12447836969395
21.303577302063434,
2.0729414728970763,177.27410441430368
13.464171127756824,282.29704064516073
5.37658707755897,126.16137213187261
2.5349988189107098,457.644970189637
39.59840929559781,132.84278243313173
12.894153798988919,447.9078657800973
32.3949778341854,51.73753182329233
10.185626190550554,328.28135119982613
27.26010888895717,453.49275921912187
30.409114395587462,
23.825549624313773,484.1634800496275
18.863047542006335,
16.473636565890743,472.8575542205122
,338.4100218150235
37.18116576991304,150.79343493677578
33.22477631150917,94.1512624585532
38.601076426660505,151.8675231125497
4.971888939421789,46.508704631337494
29.23469900814577,71.93398317166488
37.533618272841515,52.33022017324057
7.249322646626406,211.47177187077887
2.6598506946711,397.7891881287932
29.644825971602362,70.6917771081701
22.978924527196476,65.16021658616793
33.67315107033088,321.7144747586654
5.59089506505158,98.59149098403314
31.81069247439561,48.8050190544958
8.065092801909781,83.42428910278882
6.54623771462818,461.86569793838805
6.570631917239718,410.7356263880954
32.58298880925528,177.03228117754705
26.607888827848004,327.9103836636964
20.922616990764773,268.637836834019
14.353219364940099,338.562131741282
35.08802163252433,341.33557623137966
,314.36700752999644
32.66397757886308,133.0506842686543
17.565396342808736,19.503210381409065
15.077777176996303,227.7833909950544
18.507191426784257,445.4869423453519
12.055114966565682,284.74862925928795
29.904375207050045,416.195520850954
20.108815603699167,495.8121714806141
9.288507805872692,81.80810206913813
35.982982930982736,345.88881957099113
15.355648854928457,337.1467868500123
21.742114444559544,489.9777236791392
,492.8003669764002
24.969519836559684,343.33930586206475
4.675921628334563,121.80739599109714
37.59328494453901,399.2779190652995
25.108322122856713,53.51456710551905
13.396224586283445,390.34965208581434
5.57088290653549,455.0980620723482
31.761007570811838,191.41669738421763
24.80291023714054,315.31764749154024
21.33844367905286,215.07136604841315
35.75570332203831,218.88252749406422
31.543888448981228,155.18544455406
6.066995189310047,381.0648102251623
12.46888271182193,468.0882820832526
9.93956559257863,
29.75785170290708,87.39064243746691
1.3412973894311753,437.371824828283
22.79558739485266,
30.49834742962762,126.41870034514463
,33.642306460757275
13.683269948636298,133.99863344218898
32.850292186880516,456.10411839076284
4.425269478208289,316.5893374478861
,360.5273304489359
5.099546493279297,128.57617555454792
,359.69407778741015
31.891814631182143,
5.996697093950951,187.6606728865069
9.170055809305659,313.3766742711656
28.89010273572265,
28.801461461842976,411.5017872234674
25.64590531541189,117.51564940595932
27.757937778684003,326.1405564092231
21.708977733903847,202.59857128766484
10.07196235627811,298.0217977388236
13.827839740156778,53.725276314454064
7.263908672057027,8.456399960803662
36.33802245334513,454.78221369015057
23.335671790644817,134.8150043835914
,409.8385013902295
18.480232145765306,
37.89133358447261,105.71562899945557
6.134056124643208,132.5853705916778
23.44919328067189,331.42989381733287
20.23554715537864,482.72431730031064
24.458169417385914,457.90717409537194
0.7244073528336203,251.43776003279245
,397.5551412633623
37.28473129934449,67.87292654995053
22.60532734356836,488.71909210200613
27.86603295507569,482.17661701799324
,81.86447893958548
28.289545372535944,149.71156240155332
6.101561716570454,50.077498753383466
23.051534406672527,135.85879944908984
24.268601855314238,407.9778947076033
16.96522685209544,189.15780358262973
29.457769424988914,44.198483573379185
37.37468059076059,171.11276238945229
,490.69166712064003
18.033574856165284,314.84179762960144
,208.08047320307887
39.39364795849338,83.269256748635
,493.0883986418474
4.986507248130674,410.4245046315644
36.83367530469489,140.7386512254597
34.79585448248513,35.03434786059473
20.753522285042884,28.312778688779016
23.65101742979717,
15.96010815480521,290.38429180721084
2.1904655528812533,464.3817106027462
13.407889665836038,248.37171400299223
32.114137943920454,421.4727412280986
0.18528092018411435,222.9433099299039
13.339966867645767,354.29177288391264
15.926747743637733,365.93636864325043
21.495824117516914,86.98185295166932
36.79422465651042,180.6080294879059
13.85383977463845,318.651078269012
13.878128075849109,35.34830409218309
29.500049924389934,180.7700938814783
18.088717635592285,267.39973314059625
,
18.097580645307737,237.26678131122037
5.634280815191994,408.0283785571618
7.055479460248932,216.03364253330886
19.934710909579188,
16.757017980181917,297.7074008100542
36.593836042724,443.29772075119917
14.495755964665324,205.47127617505495
23.22353401112174,302.15220991073943
25.290571516781213,315.0093403094137
,208.69147090023665
26.541494880668424,72.15602184374076
7.121438674790057,46.77970345616777
38.442812698778205,8.33577529981655
5.946509110124518,436.76713212260734
16.58496494908095,118.23745611934727
3.4139867231457544,105.75337464088402
39.87497007383789,368.01770021303275
20.087800413249703,160.0080565436959
23.815400692801752,253.0223462059183
2.683059095537099,
29.998418815967113,479.8728607309846
,425.79070000861867
,431.89481148250167
8.205585619280287,203.3868742860026
7.627508826546663,381.1806068535864
1.4619867139237952,71.93807769489008
,4.309501295890139
22.593645330504657,9.986466289014063
,
,227.6974526239704
18.131553389921105,259.00767445425987
20.975610773103202,3.7315702086097025
17.630509877529125,211.34330982871285
16.03052243501304,359.0340806004304
22.385613252328717,221.34685098371793
6.2096098372285,366.1096031561111
7.277125219810845,116.50948219841739
34.47142484054069,406.57100224086275
37.84461848534531,294.2156202267262
14.932372651190118,105.38154971495311
10.829786925742152,118.36023792691647
25.75998172956063,314.0152322847685
,
1.0154542264137945,207.8138910145776
6.246103894647614,129.1502145637961
28.638889153895903,433.5058034553002
26.356957676406054,334.63414587541746
,224.04274364153827
8.878886477317977,243.95009763965092
,102.1282339681982
26.875709743949137,313.40131503242196
,179.3712552714443
4.164343279382954,497.82258833717464
31.996643414927576,240.09175763094393
7.1417864821733446,242.94280309480658
26.109844314074987,
9.52731124186906,458.3780015593734
3.9776557103738064,400.40904992987515
9.726887639978163,225.56503489892071
28.890677274226366,
34.22785872425143,293.1177493903808
33.208794582679666,246.18352435062445
15.887341184738194,
26.723405462825845,
8.199371816632839,122.90929351128732
11.72590921044053,
35.85343274084479,167.70340674817348
0.5200769404294414,476.1320072666861
,266.5276450473556
8.315450205841092,315.7721893380802
1.0612881549527886,271.4702222446639
7.257417403591893,64.69030848335045
23.321662438787687,187.91060950397048
16.856982023699917,49.573056138811964
35.706868443078996,311.47702209169086
,223.43709760021946
13.672694067915039,388.99248578546843
10.3769373372517,110.23524049968492
,82.28302921466747
23.61179770059231,203.1661154818839
10.72254563291505,463.29269160919057
,
16.376466087649618,209.46181239645932
22.08188723407921,258.63608487715527
17.445061165412667,42.10650558854917
11.778630381676706,492.28794818805653
37.938132278486265,333.20365234745947
30.544231766390432,142.70203423171125
5.604527030658102,292.90419710762217
34.73871903591651,54.741183034496984
,482.9183344037918
35.78208907576366,87.39249394168297
31.99421023789261,324.01515902760707
17.008540178769337,
0.8987723328046959,358.7806913242679
10.747094375397843,388.4106836201405
21.665368586434678,336.70986445571634
,307.24973012759625
10.315507417328092,446.23454697600584
5.574242962912965,39.31335549487902
33.39720947197196,165.4573828900976
39.37608722814208,124.14373981542298
21.027607292107433,494.00698103271077
6.86717143393214,194.69488983343675
10.892293060774758,366.30634962019934
,342.3625819405023
36.57195226241996,106.04061873868886
4.710043315605645,
23.060659020570142,140.64228177651705
10.96220882748824,205.56363912968962
22.167120100631735,117.1625328252634
26.05681553407457,9.825741373423902
33.18967214828807,
8.256850870424127,482.80491569044204
0.4398331463392191,170.78519351578396
,169.25343971273642
36.0007456739242,3.5459063871854934
34.95560310250061,340.125344165187
23.89652408681233,412.71994787431436
24.020674417346136,73.30415018000159
26.60146698185022,
7.014851144937984,395.0416249857189
36.57647783699839,308.1453741770723
